ts_real,ts_esp32,soil_raw,temp,hum,estado,momento
2026-07-18T13:11:40.802464,13396400,1195,15.1,23.26,humedo,tarde
2026-07-18T13:42:39.264501,5096400,1649,15.79,22.56,seco,tarde
2026-07-19T07:10:11.715094,6652800,2795,24.35,25.77,seco,dia
2026-07-20T21:42:25.345410,5369200,1973,13.91,38.69,seco,noche
2026-07-21T22:35:18.145418,15325600,1977,13.97,39.63,seco,noche
2026-07-19T18:36:25.665362,10492800,996,18.45,23.47,mojado,noche
2026-07-18T10:31:10.200224,7386400,1044,24.54,25.31,mojado,dia
2026-07-18T16:47:31.417036,6766400,973,17.63,23.1,mojado,tarde
2026-07-19T13:25:17.641657,16802800,1645,15.44,21.76,seco,tarde
2026-07-19T13:47:25.614355,4062800,909,15.67,23.54,mojado,tarde
2026-07-18T12:01:02.588064,13046400,1866,25.26,25.48,humedo,tarde
2026-07-19T12:03:42.003904,11582800,1212,21.69,23.43,humedo,tarde
2026-07-20T20:30:32.450140,6249200,1316,13.59,40.99,humedo,noche
2026-07-18T13:45:36.190852,7616400,1218,15.54,23.23,humedo,tarde
2026-07-20T20:41:01.890792,1449200,1555,13.77,41.16,humedo,noche
2026-07-21T07:30:38.369533,12315600,1715,25.45,27.5,humedo,dia
2026-07-18T10:45:16.103750,3566400,1531,27.93,25.04,humedo,dia
2026-07-18T08:44:51.766154,6816400,2817,24.7,25.82,seco,dia
2026-07-18T13:27:36.427860,11886400,1252,15.44,23.35,humedo,tarde
2026-07-20T03:27:06.151867,10029200,994,13.51,41.97,mojado,noche
2026-07-21T22:27:02.277549,14585600,2008,14.23,39.65,seco,noche
2026-07-21T13:00:05.654359,10605600,1136,14.8,23.7,humedo,tarde
2026-07-21T15:53:09.624283,15305600,957,16.99,23.55,mojado,tarde
2026-07-20T10:44:53.523499,9169200,1116,26.87,26.37,mojado,dia
2026-07-21T22:04:29.377991,595600,1527,13.59,41.06,humedo,noche
2026-07-18T16:46:57.250798,2356400,976,17.69,23.47,mojado,tarde
2026-07-19T03:08:13.784110,6462800,1329,13.67,41.07,humedo,noche
2026-07-19T01:22:31.654831,2892800,1633,13.69,41.41,humedo,noche
2026-07-21T20:56:13.784184,8885600,1990,14.05,38.99,seco,noche
2026-07-21T10:13:02.282953,2285600,2134,30.62,23.16,humedo,dia
2026-07-19T13:31:52.039095,5252800,1661,15.57,22.2,seco,tarde
2026-07-21T03:31:34.948370,965600,2005,14.13,39.04,seco,noche
2026-07-20T14:37:08.346740,3949200,921,16.19,23.53,mojado,tarde
2026-07-19T18:01:38.121753,1962800,994,18.57,22.71,mojado,noche
2026-07-18T05:58:58.547078,1536400,1997,14.06,40.07,seco,noche
2026-07-18T05:47:53.374794,10506400,1976,13.87,38.41,seco,noche
2026-07-21T20:06:56.231106,15835600,1516,13.66,41.33,humedo,noche
2026-07-19T11:47:54.007620,9552800,1659,26.97,25.95,humedo,dia
2026-07-21T06:55:43.620312,14125600,2820,24.49,26.22,seco,dia
2026-07-18T07:57:21.872201,9806400,1498,24.83,23.15,humedo,dia
2026-07-21T20:54:41.745883,13945600,996,13.66,42.01,mojado,noche
2026-07-19T11:50:52.375083,462800,2962,25.99,25.88,seco,dia
2026-07-20T22:21:37.435827,12599200,995,13.6,41.92,mojado,noche
2026-07-21T12:06:19.205504,9395600,947,21.35,24.47,mojado,tarde
2026-07-20T05:17:12.522431,13619200,990,13.65,41.86,mojado,noche
2026-07-18T18:24:40.979147,11296400,1468,18.39,23.91,humedo,noche
2026-07-18T20:07:13.241814,8216400,1396,13.78,41.32,humedo,noche
2026-07-21T02:46:57.383822,8605600,1986,13.99,39.16,seco,noche
2026-07-18T15:52:00.534202,14966400,1820,17.38,22.73,seco,tarde
2026-07-18T04:33:28.342778,10756400,1991,14.06,39.6,seco,noche
2026-07-21T08:14:14.689496,12185600,1593,26.64,22.14,humedo,dia
2026-07-18T13:55:39.362892,15966400,914,15.69,23.91,mojado,tarde
2026-07-18T19:46:59.971393,6446400,2005,14.2,37.43,seco,noche
2026-07-18T05:08:46.758248,12416400,2021,14.34,39.68,seco,noche
2026-07-18T14:16:35.459995,9886400,1256,15.54,23.36,humedo,tarde
2026-07-19T23:06:41.416428,6452800,1388,13.78,41.38,humedo,noche
2026-07-20T07:50:46.618661,7919200,1506,26.33,25.85,humedo,dia
2026-07-21T07:03:25.153556,8695600,2728,23.82,26.25,seco,dia
2026-07-21T12:34:52.259620,10085600,888,14.94,23.59,mojado,tarde
2026-07-19T05:21:20.470755,10262800,993,13.57,41.81,mojado,noche
2026-07-21T15:31:50.780556,8485600,1845,16.82,21.9,seco,tarde
2026-07-21T11:19:04.046163,3945600,1149,27.9,24.61,mojado,dia
2026-07-21T16:35:53.749549,2145600,1907,17.57,22.75,seco,tarde
2026-07-19T23:00:40.602084,3752800,1999,14.12,38.51,seco,noche
2026-07-18T07:35:53.407518,5446400,1316,24.02,24.05,humedo,dia
2026-07-20T23:00:14.520024,9689200,993,13.59,41.91,mojado,noche
2026-07-20T11:26:20.623492,11209200,2964,26.06,26.76,seco,dia
2026-07-19T09:09:18.012828,10482800,2844,25.0,25.76,seco,dia
2026-07-21T22:12:23.829736,9575600,1384,13.71,40.96,humedo,noche
2026-07-20T15:55:26.788769,7839200,959,17.24,23.29,mojado,tarde
2026-07-20T09:33:35.570985,10799200,1083,25.71,24.71,mojado,dia
2026-07-19T15:43:21.692946,10212800,1327,16.64,23.55,humedo,tarde
2026-07-21T05:52:49.593577,7415600,1995,14.08,39.47,seco,noche
2026-07-19T06:29:53.071309,7622800,1976,13.87,38.61,seco,dia
2026-07-22T00:21:47.128787,14215600,1993,14.08,37.77,seco,noche
2026-07-18T12:43:42.956502,3456400,887,14.93,23.77,mojado,tarde
2026-07-20T07:01:09.937547,13789200,1342,26.16,23.3,humedo,dia
2026-07-20T14:55:06.009769,4919200,1326,16.09,23.09,humedo,tarde
2026-07-21T11:27:56.548354,3175600,1119,26.9,24.33,mojado,dia
2026-07-19T12:55:50.401543,9172800,898,15.12,23.7,mojado,tarde
2026-07-19T02:44:49.879510,10722800,984,13.5,41.87,mojado,noche
2026-07-21T12:21:21.088053,2225600,1052,14.29,23.34,humedo,tarde
2026-07-18T20:53:15.052762,14826400,1469,13.76,41.37,humedo,noche
2026-07-19T11:38:27.794678,13482800,1122,27.3,26.78,mojado,dia
2026-07-20T14:52:28.041476,2219200,1685,16.23,21.87,seco,tarde
2026-07-19T11:32:49.004022,9802800,1905,25.59,22.64,humedo,dia
2026-07-20T14:12:48.862859,7019200,926,15.93,24.03,mojado,tarde
2026-07-19T10:54:14.419945,11652800,2869,25.13,26.74,seco,dia
2026-07-21T21:49:12.078761,13345600,1625,13.63,41.44,humedo,noche
2026-07-20T00:48:30.905915,6249200,989,13.59,41.81,mojado,noche
2026-07-19T00:37:31.897586,13562800,2009,14.29,39.68,seco,noche
2026-07-21T10:16:42.056652,12235600,2923,25.45,25.81,seco,dia
2026-07-21T08:01:28.172580,14015600,2821,24.65,26.43,seco,dia
2026-07-18T02:20:32.820482,8526400,2015,14.22,38.8,seco,noche
2026-07-21T16:55:06.616743,10375600,1891,17.9,21.87,seco,tarde
2026-07-19T20:35:57.811680,6032800,2004,14.06,39.87,seco,noche
2026-07-19T07:55:49.810571,2602800,1084,25.86,24.82,mojado,dia
2026-07-19T14:26:45.151280,13412800,924,16.15,23.93,mojado,tarde
2026-07-19T13:58:51.741177,15012800,918,15.79,23.38,mojado,tarde
2026-07-20T18:19:23.910243,13289200,982,13.57,41.94,mojado,noche
2026-07-20T10:42:21.620577,5139200,1127,27.02,25.41,mojado,dia
2026-07-19T12:42:28.416688,2562800,942,20.99,25.74,mojado,tarde
2026-07-21T12:11:22.062829,8075600,1207,22.78,24.08,humedo,tarde
2026-07-20T09:19:53.641293,6909200,1079,25.53,24.24,mojado,dia
2026-07-20T14:33:09.732474,15829200,925,16.19,23.71,mojado,tarde
2026-07-20T02:19:39.432013,13969200,1445,13.82,41.14,humedo,noche
2026-07-18T07:16:50.006740,5626400,1082,25.76,22.52,mojado,dia
2026-07-18T16:14:34.314551,3336400,960,17.3,23.49,mojado,tarde
2026-07-20T21:38:12.941138,2159200,1689,13.63,41.56,humedo,noche
2026-07-20T13:17:33.601556,16559200,1192,15.1,23.2,humedo,tarde
2026-07-19T04:08:59.425605,15422800,995,13.52,41.84,mojado,noche
2026-07-20T04:12:33.161399,4769200,995,13.53,41.85,mojado,noche
2026-07-18T13:17:59.138095,8376400,898,15.31,23.05,mojado,tarde
2026-07-18T19:16:06.008176,2816400,1981,14.0,38.25,seco,noche
2026-07-19T09:29:49.265359,9412800,2818,24.53,25.89,seco,dia
2026-07-18T18:24:48.674626,3976400,1994,13.96,38.93,seco,noche
2026-07-21T06:50:35.047401,5405600,1729,24.56,21.49,humedo,dia
2026-07-21T21:26:33.496355,12955600,1005,13.54,41.82,mojado,noche
2026-07-19T22:25:20.097029,14092800,980,13.55,41.84,mojado,noche
2026-07-19T15:32:53.584984,4162800,1865,17.03,22.59,seco,tarde
2026-07-20T11:29:29.868019,15829200,2986,26.06,26.1,seco,dia
2026-07-18T22:15:32.185427,5446400,1983,13.86,39.04,seco,noche
2026-07-18T13:40:37.832471,12496400,911,15.66,23.55,mojado,tarde
2026-07-20T20:31:55.193790,2939200,990,13.61,41.89,mojado,noche
2026-07-18T14:41:38.148605,5256400,1305,16.14,23.7,humedo,tarde
2026-07-19T18:24:38.613361,14692800,1481,18.53,23.05,humedo,noche
2026-07-20T08:23:19.314297,11839200,1679,27.46,23.48,humedo,dia
2026-07-21T22:01:02.179504,11505600,2038,14.52,39.5,seco,noche
2026-07-21T07:48:44.445358,4765600,1548,24.11,24.71,humedo,dia
2026-07-19T13:04:13.622786,6032800,906,15.28,23.53,mojado,tarde
2026-07-21T16:01:55.149599,2155600,958,17.09,23.82,mojado,tarde
2026-07-18T15:02:29.704687,5636400,1255,16.16,23.63,humedo,tarde
2026-07-20T06:53:27.899395,9829200,2715,23.57,26.26,seco,dia
2026-07-20T07:17:35.077250,4949200,1209,24.53,27.06,humedo,dia
2026-07-19T14:51:20.323616,11732800,1269,15.94,23.54,humedo,tarde
2026-07-19T05:03:23.289624,13882800,2016,14.16,40.24,seco,noche
2026-07-20T03:34:39.891761,9319200,1430,13.69,41.18,humedo,noche
2026-07-20T13:36:13.530885,1519200,1226,15.36,23.07,humedo,tarde
2026-07-19T00:20:16.688471,8116400,1476,13.59,41.21,humedo,noche
2026-07-19T14:10:41.844503,3642800,1244,15.8,23.7,humedo,tarde
2026-07-18T13:24:54.338191,1236400,1204,15.34,23.99,humedo,tarde
2026-07-18T13:14:03.634664,5846400,1669,15.3,22.07,seco,tarde
2026-07-18T01:00:55.710026,8816400,1352,13.59,41.28,humedo,noche
2026-07-21T13:38:14.033086,3445600,906,15.54,23.92,mojado,tarde
2026-07-20T09:42:27.062979,13699200,1086,25.96,26.89,mojado,dia
2026-07-19T03:55:55.661007,16442800,976,13.57,41.91,mojado,noche
2026-07-18T15:13:54.948904,1486400,1863,16.85,22.91,seco,tarde
2026-07-20T03:22:52.236465,14829200,1981,13.99,38.76,seco,noche
2026-07-18T08:49:28.177667,1966400,1076,25.73,26.44,mojado,dia
2026-07-18T12:41:40.918668,10926400,2335,20.22,25.61,seco,tarde
2026-07-18T07:49:33.367378,2516400,1648,26.46,22.41,humedo,dia
2026-07-21T11:43:37.311167,15555600,1062,25.05,25.81,mojado,dia
2026-07-21T13:52:57.431570,9425600,1267,15.84,23.13,humedo,tarde
2026-07-19T07:19:11.655512,1652800,1084,25.83,25.37,mojado,dia
2026-07-19T04:56:09.696624,13602800,2032,14.41,40.56,seco,noche
2026-07-18T13:34:49.592430,2216400,1652,15.34,22.38,seco,tarde
2026-07-21T08:29:52.387625,7715600,1432,25.62,26.66,humedo,dia
2026-07-21T12:10:12.152205,10045600,2297,19.83,25.61,seco,tarde
2026-07-19T09:22:31.948421,7662800,2841,24.75,26.11,seco,dia
2026-07-20T16:56:49.169754,6989200,1392,17.46,23.5,humedo,tarde
2026-07-18T12:57:40.429513,10496400,1208,15.13,23.55,humedo,tarde
2026-07-18T21:25:21.494538,4916400,987,13.6,41.93,mojado,noche
2026-07-19T06:36:51.546949,10852800,988,13.86,41.91,mojado,dia
2026-07-18T11:54:07.497439,15516400,2907,25.36,25.95,seco,dia
2026-07-19T17:34:42.599682,2622800,980,18.04,23.33,mojado,tarde
2026-07-21T11:35:18.894885,4915600,2971,26.09,26.17,seco,dia
2026-07-20T01:07:26.051465,429200,979,13.44,41.97,mojado,noche
2026-07-19T23:25:47.058106,7872800,1390,13.74,41.23,humedo,noche
2026-07-20T04:13:06.806904,4989200,1796,13.8,41.31,humedo,noche
2026-07-20T12:14:44.541863,13509200,2316,20.0,26.87,seco,tarde
2026-07-22T00:37:50.417520,11515600,1997,14.1,38.09,seco,noche
2026-07-19T08:45:30.993562,452800,2791,24.37,26.57,seco,dia
2026-07-20T21:56:57.568378,9769200,987,13.54,41.95,mojado,noche
2026-07-18T15:21:45.828333,11696400,953,16.82,23.59,mojado,tarde
2026-07-21T00:54:44.847753,4165600,1348,13.64,41.24,humedo,noche
2026-07-21T18:33:28.112036,12845600,1412,18.23,23.62,humedo,noche
2026-07-20T02:36:53.690733,5409200,982,13.46,41.82,mojado,noche
2026-07-19T12:11:01.592621,13942800,883,18.42,22.35,humedo,tarde
2026-07-19T21:24:20.381012,3772800,2004,14.21,39.73,seco,noche
2026-07-19T17:43:50.234113,15372800,1939,18.07,22.5,seco,tarde
2026-07-20T12:38:39.855750,12329200,1195,14.82,24.16,humedo,tarde
2026-07-19T18:17:00.542465,2952800,996,18.52,23.79,mojado,noche
2026-07-20T00:06:19.076362,14362800,1587,13.61,41.06,humedo,noche
2026-07-19T17:48:37.770104,14172800,998,18.38,23.29,mojado,tarde
2026-07-21T05:20:01.288172,16415600,1467,13.55,41.36,humedo,noche
2026-07-20T22:55:22.354078,13849200,988,13.57,41.9,mojado,noche
2026-07-18T15:04:59.685871,11306400,1316,16.26,23.62,humedo,tarde
2026-07-21T15:18:07.780086,12275600,1351,16.45,23.72,humedo,tarde
2026-07-21T13:02:03.183843,2985600,898,15.15,23.58,mojado,tarde
2026-07-19T23:25:10.261311,13532800,1486,13.67,41.41,humedo,noche
2026-07-19T18:27:42.314496,8722800,2026,18.47,22.19,seco,noche
2026-07-19T14:22:35.883487,11162800,1232,15.92,23.39,humedo,tarde
2026-07-19T22:31:28.488209,12272800,994,13.52,41.88,mojado,noche
2026-07-18T02:32:04.202411,12176400,978,13.51,41.84,mojado,noche
2026-07-20T04:34:01.239484,7289200,982,13.49,41.9,mojado,noche
2026-07-18T09:29:15.567497,12246400,1671,28.87,20.29,humedo,dia
2026-07-18T21:59:35.348450,7126400,1979,13.92,37.67,seco,noche
2026-07-19T00:42:20.108597,11152800,982,13.49,41.89,mojado,noche
2026-07-21T12:36:20.673901,2545600,1244,22.55,25.95,humedo,tarde
2026-07-18T14:20:44.913585,14476400,1244,15.8,23.45,humedo,tarde
2026-07-18T08:33:39.676157,10676400,1943,26.11,23.18,humedo,dia
2026-07-19T00:29:17.739441,5392800,1984,14.03,38.06,seco,noche
2026-07-21T09:56:17.233202,7575600,1424,26.83,24.6,humedo,dia
2026-07-20T08:23:50.677618,3619200,1066,25.31,23.71,mojado,dia
2026-07-18T13:52:22.289011,9816400,1254,15.6,23.59,humedo,tarde
2026-07-19T10:27:10.263403,4052800,1392,26.31,23.2,humedo,dia
2026-07-20T17:14:55.561487,13729200,1421,17.84,23.37,humedo,tarde
2026-07-19T17:49:08.671638,11372800,1493,17.92,23.33,humedo,tarde
2026-07-18T20:09:37.323189,5956400,1986,14.0,39.2,seco,noche
2026-07-19T07:28:28.316306,14642800,1355,23.86,23.39,humedo,dia
2026-07-21T16:42:13.713789,7345600,969,17.58,23.49,mojado,tarde
2026-07-19T08:55:34.849753,14612800,1089,25.94,26.47,mojado,dia
2026-07-18T14:36:19.368816,8556400,1775,16.35,21.89,seco,tarde
2026-07-19T12:53:17.641574,1232800,1152,14.73,23.36,humedo,tarde
2026-07-20T15:07:34.744561,11759200,1813,16.55,22.4,seco,tarde
2026-07-21T11:43:04.469959,4635600,1451,26.84,22.0,humedo,dia
2026-07-20T08:35:49.400772,6499200,1659,26.72,22.43,humedo,dia
2026-07-19T20:29:00.808502,11102800,985,13.52,41.92,mojado,noche
2026-07-21T08:59:16.836283,9655600,1026,26.76,24.53,humedo,dia
2026-07-19T05:56:32.019730,15972800,1990,14.07,39.66,seco,noche
2026-07-21T10:28:39.233888,6385600,1101,26.29,25.7,mojado,dia
2026-07-20T03:08:30.701030,10769200,1002,13.68,41.87,mojado,noche
2026-07-20T00:29:42.911070,2302800,1736,13.76,41.34,humedo,noche
2026-07-18T13:26:05.665427,4026400,1610,15.4,22.26,seco,tarde
2026-07-19T10:08:04.554932,5982800,1569,26.43,25.81,humedo,dia
2026-07-20T16:28:24.050494,6629200,968,17.51,23.57,mojado,tarde
2026-07-21T01:58:40.676781,1885600,2008,14.21,39.84,seco,noche
2026-07-18T18:17:00.139673,1736400,996,18.52,23.9,mojado,noche
2026-07-21T13:27:35.890899,10195600,1211,15.06,23.75,humedo,tarde
2026-07-21T09:07:22.754955,1265600,2864,24.9,25.75,seco,dia
2026-07-19T17:15:32.028849,11102800,1860,17.74,22.93,seco,tarde
2026-07-20T08:26:27.445771,9379200,1042,24.37,24.61,mojado,dia
2026-07-20T07:09:29.861280,9729200,2855,24.93,25.93,seco,dia
2026-07-21T03:43:38.946365,13675600,1491,13.66,41.34,humedo,noche
2026-07-19T09:36:37.169894,12692800,1044,24.36,24.87,mojado,dia
2026-07-19T02:55:45.635315,12662800,1548,13.79,41.35,humedo,noche
2026-07-20T09:26:15.303934,9299200,2858,24.95,25.99,seco,dia
2026-07-18T17:41:15.132868,5006400,1979,18.26,22.33,seco,tarde
2026-07-18T09:13:25.583983,15936400,1864,25.97,25.42,humedo,dia
2026-07-20T04:04:48.318991,5119200,2006,14.2,37.66,seco,noche
2026-07-21T18:43:05.919934,14825600,1507,13.78,41.21,humedo,noche
2026-07-20T19:37:39.201989,9899200,998,13.6,41.88,mojado,noche
2026-07-18T16:24:34.630422,14026400,1872,17.36,21.95,seco,tarde
2026-07-20T18:01:43.877897,3529200,1999,18.48,21.72,seco,noche
2026-07-20T10:01:25.463594,409200,2899,25.24,26.16,seco,dia
2026-07-21T07:40:32.611464,12665600,1962,26.23,25.21,humedo,dia
2026-07-19T18:02:10.416969,10572800,1003,18.54,24.08,mojado,noche
2026-07-20T10:57:06.486838,5869200,1141,27.84,25.48,mojado,dia
2026-07-21T17:41:42.465111,13015600,1429,18.16,23.52,humedo,tarde
2026-07-19T16:57:46.916930,14142800,1403,17.8,23.34,humedo,tarde
2026-07-18T12:45:28.210033,5836400,1136,14.6,23.44,humedo,tarde
2026-07-18T05:50:32.600322,766400,1987,13.95,40.16,seco,noche
2026-07-20T10:02:16.613916,4629200,2054,29.81,26.1,humedo,dia
2026-07-19T14:26:25.718987,2452800,1320,16.03,23.4,humedo,tarde
2026-07-21T18:24:31.774182,11825600,1454,18.19,23.15,humedo,noche
2026-07-21T13:05:04.744959,5755600,888,15.16,23.58,mojado,tarde
2026-07-18T15:09:53.130119,11286400,1778,16.39,22.26,seco,tarde
2026-07-21T13:26:00.115919,16935600,907,15.35,23.34,mojado,tarde
2026-07-20T07:36:40.796765,16169200,1045,24.49,24.44,mojado,dia
2026-07-21T20:39:25.768205,9915600,1566,13.64,41.23,humedo,noche
2026-07-20T07:15:34.246152,2249200,1093,25.68,23.52,mojado,dia
2026-07-19T11:20:19.172659,4172800,1567,27.31,25.1,humedo,dia
2026-07-19T13:21:38.920653,8482800,903,15.3,23.61,mojado,tarde
2026-07-21T06:07:41.644590,7225600,1613,13.74,41.3,humedo,dia
2026-07-20T10:59:48.627519,10869200,2948,25.82,25.74,seco,dia
2026-07-18T13:03:49.600245,14586400,1184,14.91,23.94,humedo,tarde
2026-07-21T07:00:18.192871,9525600,2825,24.55,26.27,seco,dia
2026-07-20T08:34:08.849798,4359200,1050,24.75,25.36,mojado,dia
2026-07-20T15:00:29.358897,12659200,1272,16.26,23.57,humedo,tarde
2026-07-19T10:29:41.991601,6482800,2889,25.32,26.22,seco,dia
2026-07-20T13:36:05.103175,2569200,901,15.36,23.98,mojado,tarde
2026-07-21T02:38:28.349634,8995600,1550,13.64,41.16,humedo,noche
2026-07-21T14:15:46.929440,3525600,913,15.9,23.4,mojado,tarde
2026-07-20T12:22:51.533114,5689200,2379,20.64,26.16,seco,tarde
2026-07-18T12:40:15.177694,16346400,1587,14.85,22.41,seco,tarde
2026-07-21T14:55:38.394397,12675600,1288,16.29,23.56,humedo,tarde
2026-07-19T10:58:05.507549,8772800,1710,27.4,23.93,humedo,dia
2026-07-21T17:15:43.443180,8705600,985,17.91,23.65,mojado,tarde
2026-07-18T08:35:15.530042,14716400,2828,24.71,26.79,seco,dia
2026-07-21T03:07:06.112276,3255600,982,13.55,41.85,mojado,noche
2026-07-19T09:47:41.396515,15222800,1090,26.15,24.39,mojado,dia
2026-07-19T16:30:30.878083,13822800,1870,17.62,22.03,seco,tarde
2026-07-19T08:23:37.169004,6502800,1757,27.71,24.51,humedo,dia
2026-07-21T12:35:56.996484,1955600,1556,14.93,21.51,seco,tarde
2026-07-19T07:24:33.991283,12782800,2824,24.71,26.18,seco,dia
2026-07-19T21:32:31.774407,3442800,988,13.58,41.76,mojado,noche
2026-07-19T08:30:20.073135,2992800,1019,23.65,27.36,mojado,dia
2026-07-19T06:39:39.687685,10122800,995,13.73,41.83,mojado,dia
2026-07-18T08:03:48.822389,4386400,1046,24.73,24.03,mojado,dia
2026-07-18T15:47:23.284384,1206400,1338,16.69,23.25,humedo,tarde
2026-07-21T18:48:20.235770,5015600,1969,18.36,23.2,seco,noche
2026-07-20T18:14:57.625415,5669200,2032,18.75,22.06,seco,noche
2026-07-21T06:21:06.077396,5635600,1106,26.44,25.29,mojado,dia
2026-07-18T11:59:52.543036,4556400,2943,25.64,26.52,seco,dia
2026-07-19T07:21:22.917340,9912800,2852,24.8,26.47,seco,dia
2026-07-18T14:30:39.614938,3446400,1701,16.29,21.95,seco,tarde
2026-07-18T09:47:57.780042,15406400,2884,25.07,26.31,seco,dia
2026-07-21T14:05:23.667165,13635600,1253,15.64,23.37,humedo,tarde
2026-07-21T12:10:27.314800,9765600,887,19.3,25.07,mojado,tarde
2026-07-20T20:02:13.870903,8189200,1461,13.71,41.24,humedo,noche
2026-07-19T14:16:43.128735,2982800,1200,15.78,23.33,humedo,tarde
2026-07-21T09:08:49.215812,14845600,1134,27.53,24.27,mojado,dia
2026-07-21T23:34:40.464536,13135600,2022,14.29,38.38,seco,noche
2026-07-20T14:07:25.010527,1959200,1251,15.85,23.28,humedo,tarde
2026-07-18T21:01:41.584664,14056400,989,13.53,41.85,mojado,noche
2026-07-19T11:04:56.605826,8542800,1105,26.34,26.08,mojado,dia
2026-07-18T18:53:24.720076,10976400,993,13.58,41.87,mojado,noche
2026-07-19T03:20:58.694637,12312800,994,13.45,41.85,mojado,noche
2026-07-20T07:00:54.045174,14249200,1050,24.69,24.76,mojado,dia
2026-07-21T15:35:04.813447,8805600,1859,16.98,22.16,seco,tarde
2026-07-20T16:08:27.966748,7889200,1807,17.16,22.34,seco,tarde
2026-07-19T00:12:09.842155,12232800,983,13.54,41.87,mojado,noche
2026-07-20T22:02:52.709959,9809200,984,13.42,41.86,mojado,noche
2026-07-21T08:00:56.909195,4265600,1096,26.0,25.84,mojado,dia
2026-07-18T04:38:38.177646,15006400,2020,14.28,38.51,seco,noche
2026-07-19T08:23:55.566301,13552800,1596,24.52,18.67,humedo,dia
2026-07-19T22:01:51.563118,5602800,993,13.57,41.81,mojado,noche
2026-07-20T21:49:43.544254,13429200,2012,14.26,39.11,seco,noche
2026-07-21T14:08:04.743905,13495600,916,15.91,23.09,mojado,tarde
2026-07-21T09:46:43.286930,6145600,1153,28.1,24.13,mojado,dia
2026-07-19T20:01:35.762549,9812800,1973,13.87,39.32,seco,noche
2026-07-18T15:02:11.497918,10336400,1298,16.54,23.94,humedo,tarde
2026-07-20T08:26:20.521483,12729200,1347,25.33,21.91,humedo,dia
2026-07-18T20:36:10.031933,8296400,1506,13.84,41.53,humedo,noche
2026-07-19T05:50:51.031213,852800,1290,13.73,41.34,humedo,noche
2026-07-21T22:45:40.566403,10655600,1570,13.7,41.13,humedo,noche
2026-07-20T22:47:20.610289,3199200,986,13.58,41.84,mojado,noche
